url|status_code|content_length
https://goerkecourses.com/wapt/module3/egg-hunt/adult_learning/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/distance_learning/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/professional_courses/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/courses-london/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/courses-manchester/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/writer/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/tracysclub/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/passthestory/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_4690000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/newsid_4690800/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/william/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/40281000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/postgraduate_courses/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/kerching/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/40282000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Dl1/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Directories/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/studentmoney/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Gtgl1/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/GuideToGovernment/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Diol1/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/DoItOnline/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Nl1/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Newsroom/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ThinkingAboutTakingACourse/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/festival/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ThinkingAboutTakingACourseArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/international_students/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/hot_bc/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/LearningToSuitYourLifestyle/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/LearningToSuitYourLifestyleArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/stripes/|404|280
